Latitude,Longitude,Signal_Strength,NW_provider
67.854721,27.052273,12,1
71.096773,14.27239,1,3
70.010565,19.380793,31,2
69.516031,11.782074,18,2
85.77053,19.302235,98,3
72.902805,10.864116,33,0
68.691419,19.629728,49,1
85.740607,11.54394,39,0
86.919956,18.965345,96,0
68.110466,10.924545,6,1
72.170441,19.056769,52,0
72.940491,31.313015,41,1
80.817379,30.69458,84,1
75.081755,14.266563,19,0
76.988239,24.593152,13,1
83.209299,13.44451,74,3
72.001231,25.340621,60,0
83.914774,9.813274,45,3
76.47524,18.704572,95,0
81.677862,15.474371,86,0
81.648294,8.902227,98,3
77.319273,25.716938,7,1
67.773355,19.7613,74,3
79.199013,30.419261,80,1
80.393863,24.815531,17,1
75.369199,15.353169,71,3
72.612788,23.272873,66,0
75.546527,10.68478,6,0
78.565035,27.33368,64,2
85.68357,22.654726,25,2
75.583333,17.106149,91,1
84.985853,18.871783,18,0
76.346483,33.835269,69,3
79.302741,22.408502,77,1
71.591623,22.283082,6,2
77.833225,22.48328,31,3
83.307451,10.432775,93,3
68.205216,23.201262,66,2
69.273096,14.103947,25,2
72.645451,33.097611,58,1
82.233807,23.00381,28,0
69.430466,13.81002,56,1
85.614189,10.029655,46,3
73.804242,18.125959,47,0
69.265022,14.679269,84,3
67.583044,11.755441,41,3
69.549843,18.384761,21,0
85.201455,27.546042,74,1
78.213118,30.397242,3,0
74.050919,26.723075,65,3
73.436573,29.471959,8,1
69.773665,31.738281,94,1
82.183266,10.433527,69,0
78.1035,30.395769,67,0
72.591603,26.25632,26,3
70.450217,20.148926,24,3
85.174559,10.03148,15,1
78.257437,16.574432,54,3
69.508976,17.65107,96,1
80.464345,27.390464,62,2
77.818744,29.772314,47,3
76.174869,19.365764,71,0
72.674483,24.469142,99,2
69.108095,24.571412,43,1
73.575245,20.975049,70,3
80.233398,24.260253,54,2
79.34381,18.673146,48,2
79.620439,25.938551,32,0
68.642374,21.743201,81,0
81.643166,15.703362,62,1
78.431066,11.186748,90,0
81.887339,24.586248,37,0
81.122989,31.270661,27,2
69.477372,27.432343,90,1
68.197007,32.385035,30,1
68.451655,17.575755,24,3
73.53718,23.82454,6,2
81.011835,11.837846,80,1
71.479833,14.888396,19,1
76.760769,29.607324,79,3
73.928701,16.02123,54,2
68.300508,22.116961,69,0
68.343455,13.239417,34,3
73.89842,12.857308,79,2
81.872889,27.585278,47,3
67.542363,33.236047,74,2
76.994471,24.246921,67,0
71.269353,29.870044,41,0
77.900242,23.620687,93,3
86.158442,11.811859,73,3
73.76022,9.197962,55,2
83.853567,21.970673,69,1
80.288349,20.352369,34,1
68.877296,22.072648,91,0
83.894741,15.064976,28,0
75.09247,10.110736,88,2
70.936333,20.538981,95,3
75.640757,31.78717,8,0
85.11238,25.223907,98,2
72.453925,15.795606,28,3
75.578358,18.543426,73,2
76.973127,24.820446,43,0
67.350709,26.865565,42,2
77.284266,29.96772,76,3
74.405959,22.845402,46,0
69.715771,18.378742,62,2
72.408105,28.53679,99,3
71.086864,30.191762,72,3
83.124605,33.187011,9,2
69.858674,16.188538,90,2
67.481747,22.749871,51,1
82.856116,11.098455,3,2
79.790827,25.373033,73,3
68.879089,19.848814,84,2
75.9818,9.15046,55,3
82.418391,29.172931,98,0
68.701347,9.896365,19,1
69.852212,30.911384,1,3
76.131127,28.324188,75,3
74.839129,28.655655,7,1
76.244645,9.471112,14,1
74.938785,10.538425,50,0
78.916526,26.232,69,3
72.557502,17.831132,4,2
67.918419,32.058561,90,0
78.230347,16.156004,93,2
68.864723,17.239311,56,3
72.629138,24.310668,58,0
83.624107,25.880346,23,1
80.450542,24.956448,26,1
75.372512,13.781079,79,2
84.676915,16.554691,25,0
83.696093,31.902622,41,2
68.419883,18.028338,74,0
77.291509,14.550232,93,0
81.411589,30.285098,43,3
83.797674,14.5777,43,1
76.493647,12.260472,31,1
77.072509,22.750241,19,1
84.925267,32.113583,21,0
73.04735,10.943574,76,2
69.041222,8.851901,83,1
78.839735,18.822759,85,1
71.770531,30.148878,62,2
72.81579,25.727187,8,3
79.792263,10.659635,98,1
86.585605,32.563495,32,1
76.400726,9.198638,67,0
72.310175,29.245639,36,2
80.640986,17.596193,77,0
72.485419,16.699736,12,3
84.893259,21.081539,46,3
85.714916,8.79789,52,3
86.301798,11.164134,60,0
68.428685,17.941446,25,0
72.371673,9.255349,66,2
84.826095,25.886356,63,3
78.747644,16.393287,12,2
86.04361,16.843811,37,2
69.366525,17.061523,31,3
70.10232,18.733825,30,1
75.358175,33.865623,1,0
84.012504,24.588443,94,3
71.822734,19.446957,54,0
75.107023,32.032089,76,2
74.510079,12.535352,28,2
84.966344,25.683769,6,1
84.559933,29.72762,35,3
69.467664,23.902749,93,2
77.361416,13.066589,5,0
85.6687,25.943032,45,1
85.082126,18.327482,50,1
77.646112,15.609472,61,3
72.608244,17.463716,82,3
86.582622,29.169896,60,0
71.380963,16.340085,77,2
82.620301,32.088609,43,3
74.018522,12.957693,80,1
85.293789,30.165401,93,0
85.878495,20.807166,18,3
68.101987,19.006935,35,3
80.948531,18.677333,21,0
72.205536,29.273713,94,1
79.703454,27.939393,0,3
72.320575,32.469311,28,3
68.49631,15.346816,75,2
75.429787,33.546131,44,0
74.433636,33.871783,7,3
79.949842,12.254616,82,2
78.364099,11.890441,83,0
84.109758,26.288452,9,3
75.352273,24.286371,59,1
76.234318,23.47655,1,3
79.906357,32.657008,35,2
78.586873,14.79489,16,2
73.597704,30.963408,53,0
73.039498,23.269053,84,2
72.675671,23.979144,35,1
72.191898,22.232947,1,3
84.282121,9.825444,53,3
78.555833,25.589187,20,2
78.066159,10.5678,10,1
80.683976,15.497041,96,3
68.59498,22.650479,25,1
75.151836,9.839874,57,3
78.264108,23.211996,15,2
82.967257,22.248729,35,2
83.962407,27.537229,29,3
74.505076,28.936331,91,0
83.559119,12.718333,11,1
86.501993,15.043284,39,2
70.780764,27.578162,30,1
84.034363,11.733155,76,2
69.51974,12.101038,72,0
85.055638,19.814185,77,1
69.686689,31.462986,40,0
77.284876,13.919308,51,1
68.73934,17.552435,48,2
77.977928,28.661218,6,2
80.231109,29.9166,59,3
74.095847,30.809296,45,0
77.620393,32.216917,20,1
73.805456,29.641307,37,2
70.041214,14.033604,94,0
76.466559,24.987521,78,2
82.465299,20.390374,93,3
75.117053,31.965226,69,0
77.787365,19.090066,94,3
70.081905,31.701216,52,3
77.093052,25.071629,86,0
86.180061,14.895818,59,3
72.334717,20.450675,52,0
67.903233,30.862386,23,3
72.708962,30.818413,72,1
68.799217,19.398431,82,1
70.076204,31.898725,25,3
76.816901,24.666662,75,2
72.342582,26.840679,53,1
75.059827,15.09197,71,1
72.978392,11.768472,40,2
86.460509,11.417815,6,0
72.537558,30.376779,76,0
82.066867,30.495029,5,2
79.001213,15.638109,15,3
67.539536,28.090506,30,0
84.478892,28.40619,79,3
79.756866,19.054755,9,2
76.34898,13.664953,5,3
76.852344,22.561066,41,1
69.017223,10.802342,84,0
74.050648,30.149667,73,1
73.450782,25.075143,63,1
68.233055,15.18611,8,0
76.034734,32.238568,76,0
70.118564,15.940645,6,2
78.912059,33.82182,64,1
86.987096,25.039938,40,1
79.461911,15.092569,75,0
83.809386,33.761809,13,0
73.579039,33.662882,43,0
84.031359,12.37784,50,3
80.676198,19.339519,26,3
84.7073,25.419536,42,3
77.814333,24.678036,43,2
80.86228,20.736768,78,1
72.836852,21.722531,92,2
67.743102,18.707332,63,2
76.424493,12.756803,14,0
75.966579,20.250896,30,0
86.288989,9.378416,84,2
80.294856,20.993995,82,1
68.644064,29.971384,93,0
70.143259,11.424114,48,2
75.777422,11.066805,100,0
81.616642,11.578978,91,3
71.568716,31.885898,34,1
71.491404,24.294664,81,0
71.683218,25.434852,9,3
82.323212,26.164612,19,0
68.222961,32.960393,38,0
84.716141,15.376574,98,2
69.602111,27.565472,57,0
81.266141,28.922846,41,2
85.492859,17.214831,68,2
80.416841,29.728448,51,3
77.090117,14.372398,9,3
79.295274,21.514251,75,1
80.586488,11.078422,94,2
70.533053,33.338972,97,0
67.255958,33.620196,10,2
75.23365,9.080456,3,1
83.42641,14.617189,5,3
81.660088,10.771566,72,2
83.157033,16.334441,96,0
68.393963,15.673019,68,0
81.448521,10.458469,50,0
70.264315,29.706414,57,2
71.081772,10.122994,87,1
75.796951,14.602836,66,3
74.124699,29.752489,0,0
70.445506,30.998501,12,0
68.824545,15.076039,24,2
80.323958,31.099989,100,0
76.986087,15.973784,23,0
71.584091,23.78242,56,2
84.600215,18.007232,85,0
77.368299,20.599855,7,2
75.989807,18.004932,94,2
84.550468,33.870344,24,3
74.111687,10.641967,28,0
68.46467,22.71499,3,1
68.925673,21.554071,51,3
82.564136,10.504833,40,0
67.413758,13.432745,88,2
78.720834,32.187963,0,1
71.876809,31.05885,32,2
71.559573,13.310647,19,1
78.248717,24.607227,26,2
74.088309,32.858414,65,3
72.78006,9.826597,8,1
84.350222,16.999024,47,3
69.392271,30.728334,71,1
85.940647,21.831514,79,3
84.321339,8.87605,49,1
74.658768,25.958513,94,0
76.589917,32.611488,96,1
85.440675,17.528204,79,3
72.771365,27.837356,19,0
68.39906,21.996352,64,0
85.692217,22.707593,24,2
75.811441,18.980722,60,0
86.049498,30.196556,85,3
76.895079,27.335923,73,0
86.959384,21.580553,48,3
68.048894,10.77141,4,2
76.914704,29.813219,80,1
83.842848,16.872811,83,0
78.836809,11.855391,84,1
69.97819,11.13051,19,2
77.17831,27.285257,42,1
77.137814,22.260442,80,0
77.625192,13.529977,47,3
72.193889,24.499139,12,3
80.015064,18.476154,5,0
74.568442,24.894194,44,0
81.913038,20.14309,40,1
75.536191,27.151679,41,1
70.565404,16.65172,81,1
84.70668,19.570127,84,0
80.657172,26.216935,23,3
75.443583,30.569327,71,3
69.469244,18.525697,96,2
85.433454,17.263958,19,3
86.798278,15.150049,48,0
69.48307,28.520207,10,1
69.794054,15.942264,20,0
80.468015,13.480969,14,1
76.627394,18.961176,8,2
82.919632,27.867269,13,2
82.872354,12.744035,95,0
83.95425,13.93773,21,3
77.584005,9.72192,65,2
76.873516,18.115817,78,0
78.659167,20.037705,43,1
73.890378,16.611258,65,0
77.972922,9.797118,98,2
86.630452,33.036796,38,0
82.438012,22.377175,94,0
79.953013,11.207611,66,2
69.238552,32.41416,83,3
81.89061,31.70025,91,2
83.747715,13.361964,74,1
69.437956,15.410977,45,3
67.257723,17.637929,23,3
86.468005,27.99086,84,0
73.458856,17.526219,70,1
71.759235,22.834466,11,2
74.964005,27.610004,24,1
70.05059,27.741372,43,3
72.427732,11.579862,62,1
69.791368,9.765653,98,0
67.031264,12.166254,56,2
80.5217,24.474776,9,2
67.867474,8.792533,21,3
79.637449,33.996891,95,0
76.852359,31.308135,16,3
70.400471,9.503618,95,3
71.081644,32.948343,43,2
74.457696,20.920254,16,2
69.602026,10.560301,79,3
68.097816,25.75235,42,3
69.936786,21.345669,77,2
77.694859,25.085259,77,3
85.877358,22.553159,6,0
71.376728,11.341632,38,1
67.149535,23.992756,100,3
70.840246,27.78176,50,3
79.239905,32.071244,82,3
79.462404,14.34359,5,1
75.838946,25.095377,12,3
80.283962,14.73904,74,1
75.434802,26.120403,75,0
72.833402,25.398486,65,1
74.248347,26.457966,70,3
82.403472,17.927061,30,0
79.952483,11.749773,13,3
75.747424,15.405237,9,3
80.052846,24.166274,4,0
75.676061,16.144829,33,2
84.25013,23.695126,15,3
75.965502,13.847304,55,0
78.310963,22.535732,95,1
74.315517,17.801942,33,1
77.441388,11.545576,31,2
79.037898,13.498906,69,3
68.858977,26.756023,75,3
77.350101,26.898165,22,1
81.844329,22.263312,55,2
81.066403,14.660954,99,0
72.423105,29.309221,18,3
69.532729,24.834525,70,1
72.243041,18.178796,43,0
83.527473,26.087581,78,0
83.950357,31.90134,47,3
80.902581,32.176737,10,3
72.570139,23.55539,46,2
71.861036,13.866388,32,0
83.950908,15.980586,8,2
73.093168,23.161321,92,2
67.613859,24.780031,18,2
75.004523,18.350375,18,2
75.772239,29.375965,29,1
84.58942,26.85643,6,0
77.381424,28.376701,72,1
83.334389,14.135668,19,3
76.398959,16.620765,100,1
72.716555,14.823188,37,2
75.673302,18.744524,34,1
74.484221,31.12564,40,2
80.784125,24.280874,18,0
83.961534,32.106341,43,1
86.596835,29.697678,61,2
68.468341,13.130952,92,2
83.47038,11.216939,73,2
86.567637,11.162599,74,1
81.437659,22.705114,46,0
75.04194,24.435297,57,3
85.69477,25.22047,17,0
76.546851,23.908322,67,2
79.80786,22.582868,10,2
79.983119,11.384978,36,3
71.775775,25.855397,11,2
78.605529,27.641086,48,3
68.126831,16.240279,50,0
71.963975,25.246255,41,1
86.794846,17.404617,96,3
72.98178,10.228784,44,2
73.401431,30.525397,11,3
81.635634,31.818266,43,1
76.917316,32.600873,52,1
78.757729,13.474109,87,1
76.942295,8.974711,53,3
68.11079,24.531079,48,0
76.45672,30.532896,14,0
81.002433,17.029745,47,2
69.229754,14.622729,100,0
81.526205,19.70545,31,3
80.184073,12.194787,18,3
73.810663,23.804418,90,1
83.499323,27.441492,12,2
78.366569,17.333712,39,2
74.04184,9.758312,52,2
74.011866,11.741193,61,0
82.1442,9.289039,68,2
71.4467,31.898232,40,2
74.70457,31.721902,69,3
72.626214,32.024949,2,3
70.095363,10.936947,76,3
71.329043,31.481542,34,2
76.213214,19.672392,2,0
85.018914,32.855959,27,1
83.096126,22.404748,47,1
75.837418,27.574541,75,3
68.474769,32.361543,86,3
68.198072,9.247482,48,2
78.509287,12.273054,43,2
72.089518,19.675809,24,3
81.163427,9.396966,44,0
78.431205,11.824263,57,1
84.530228,8.888953,1,1
84.498436,21.393277,60,3
86.964289,23.380703,27,2
84.670879,16.823041,56,0
84.42319,15.622905,84,3
72.215504,30.275632,75,1
84.906162,30.42368,35,3
81.006117,20.561298,90,2
78.285791,11.793226,75,1
77.665791,14.487467,56,3
69.017641,22.311497,96,3
74.728367,32.878981,31,2
76.837042,27.513632,22,2
71.090793,13.379157,15,2
70.723155,28.257069,75,0
86.084141,21.466285,13,2
84.451366,22.904915,67,2
75.281067,10.016281,81,3
68.071459,24.383163,3,1
73.446534,24.714788,10,3
79.95828,13.311953,57,2
78.51533,33.618539,14,0
86.5013,19.152241,92,2
80.812988,30.907997,9,0
71.426867,14.642694,59,1
68.113931,26.019532,98,0
76.19816,9.236624,33,1
76.542029,23.812317,78,1
72.722264,11.381108,64,1
77.812179,27.867662,27,3
76.239541,29.87945,79,0
84.323993,12.337414,46,3
67.538791,11.098774,89,3
81.210824,30.705703,99,0
79.114912,21.798792,75,2
76.697295,14.67488,65,2
72.815028,23.114478,52,2
80.329673,14.460115,0,1
71.761956,23.34102,56,1
69.42088,24.660803,21,3
79.84339,8.87913,47,1
75.830408,10.716405,52,0
69.978225,32.620893,10,2
69.228616,11.381505,9,1
83.045994,26.430884,68,2
81.683614,10.693432,37,3
70.614322,28.259696,65,1
75.05862,26.082189,23,3
72.457618,31.043945,17,0
73.435891,11.014646,14,0
73.495943,22.162545,52,3
84.427982,26.054591,12,2
84.582503,12.871608,51,1
72.475508,18.703621,3,0
79.9192,15.072831,48,1
84.303115,16.750447,49,0
67.661458,21.990879,55,0
69.748044,15.599771,4,1
72.050476,18.371486,94,2
77.59364,9.080136,20,3
70.995547,32.970867,65,1
81.007479,27.307256,48,0
74.325686,23.871498,56,0
70.426536,30.450966,84,3
68.407668,14.897916,24,1
75.637572,13.568683,1,0
69.681277,21.822617,58,2
71.898677,13.325754,48,1
86.773548,31.980035,100,2
83.680315,22.36865,8,0
67.183172,17.808399,61,0
70.719938,31.93954,89,2
79.005357,11.917232,50,0
82.699836,15.733831,20,2
83.716298,33.57715,58,1
82.38825,31.030154,50,1
78.334453,32.957136,91,3
86.956754,15.974615,0,2
78.960147,13.517012,20,2
81.577929,14.053016,55,1
69.646696,8.722194,4,2
70.659454,27.382402,85,2
72.507211,15.610774,95,3
76.449095,26.680291,74,0
76.36774,20.401164,81,3
81.480714,19.906372,84,1
68.321959,13.999116,23,2
68.314351,9.270525,53,1
73.098776,31.675669,99,3
77.671598,27.032846,66,3
68.735503,27.328231,70,1
82.651743,27.055644,98,1
85.218089,16.42672,34,3
72.953205,32.964796,28,2
84.316116,33.829517,84,1
69.716125,19.000541,56,2
75.107906,17.929523,46,1
68.87332,12.636742,78,3
67.613766,11.985867,78,2
80.930338,29.965681,85,3
84.567399,20.882499,92,2
79.042571,18.116946,19,3
76.420425,32.485026,46,1
86.30281,20.509022,19,0
78.138969,19.509074,78,0
68.817055,8.787468,16,1
71.277185,28.106946,73,0
68.286814,31.638853,57,3
69.664852,19.410287,51,2
74.417619,32.076903,98,0
80.250342,27.678136,35,0
68.60486,15.489726,91,2
78.268567,15.826569,98,1
69.766812,30.393779,27,1
75.987563,12.675938,100,1
85.921469,32.709219,25,0
86.924786,18.716407,91,3
79.114507,28.598764,11,0
67.062203,30.745945,71,3
85.641247,30.011613,36,3
74.819808,12.170869,59,0
79.665311,13.313045,40,0
86.050602,12.695846,29,0
69.070948,10.309821,43,0
79.998105,29.876305,78,0
83.524423,30.502934,17,0
71.325972,13.711996,10,0
67.805892,9.623954,67,0
72.345286,27.970269,27,0
69.52241,24.7514,23,1
71.221329,17.248234,76,2
81.21229,30.57102,9,3
74.240096,24.758059,52,2
71.004511,28.28,45,3
79.720177,21.21621,20,1
72.287623,11.952021,75,1
84.289343,28.662727,3,2
80.419545,26.157982,11,2
81.333689,16.957281,11,2
70.616328,32.052806,99,1
80.884669,14.828854,5,0
69.119503,15.21439,54,0
74.529543,18.211436,41,0
84.052163,20.974715,55,2
73.03975,32.969141,99,0
85.863846,25.765435,30,2
75.599278,15.94083,19,2
81.169018,31.082836,8,0
76.971562,31.167173,71,0
82.871807,24.166034,21,1
67.597941,13.426609,75,2
79.039633,27.12538,79,0
85.843704,11.005887,99,3
83.232637,26.954126,88,3
72.344898,16.943116,87,1
74.509849,20.443391,37,2
72.60434,14.128539,7,1
84.624052,23.24211,7,2
71.602808,8.908648,48,3
80.268954,27.266643,76,0
78.427008,16.419351,9,2
72.786809,16.03636,41,1
77.039327,25.649849,41,1
72.060539,10.000503,72,2
83.869013,23.113864,92,0
83.970481,20.163102,65,1
82.522836,31.588152,73,0
82.732429,16.637964,61,0
85.391759,26.200057,33,0
70.833507,14.083718,61,0
76.27102,14.835759,55,3
78.764403,8.702309,7,3
84.959321,31.688322,65,2
72.711969,31.022401,30,0
78.328754,33.163745,62,2
76.194132,12.39874,95,0
72.839484,27.560039,73,3
85.22722,11.976923,40,3
69.706293,8.620243,95,1
76.66983,21.059577,85,1
76.490085,32.389809,35,0
76.59558,20.51218,28,0
81.504156,14.56534,32,3
74.979876,28.960031,12,1
77.453133,12.445687,12,0
67.429804,27.68271,42,1
83.488817,25.728351,52,1
69.359241,15.762484,42,1
76.048872,25.153948,90,3
80.642548,31.593664,30,3
74.980449,21.171963,34,0
79.572945,27.99133,32,2
72.002105,21.124175,49,0
77.201311,31.811063,86,2
82.033278,23.735685,99,2
79.343672,19.769874,10,3
78.503863,17.51715,26,2
76.159782,14.903214,37,2
81.149056,16.18314,59,3
73.38256,32.418668,28,0
78.526012,23.534803,39,1
69.142613,18.715047,77,2
79.991155,26.577688,35,1
71.893082,11.776194,0,2
80.066095,9.216307,44,0
79.06703,26.31758,27,2
68.309519,31.463005,98,0
75.690402,9.612968,65,2
77.479441,14.79375,12,2
70.484988,30.82099,44,2
69.089406,30.572496,100,3
68.199189,26.460084,58,1
81.533699,27.986541,18,1
70.794343,28.27036,60,1
80.864827,32.618593,87,0
75.537665,10.35333,58,0
76.926847,13.969746,60,1
69.586411,33.03869,68,2
83.577486,26.987222,2,0
77.48546,21.776084,71,0
84.659743,14.661228,2,3
68.949324,21.715641,98,2
77.32624,29.20938,38,0
72.865354,31.646433,13,1
83.89694,18.569815,27,3
73.84542,24.81634,93,2
82.705084,13.979618,33,1
74.01641,13.138858,36,0
73.912813,27.438329,27,1
77.423519,25.654467,19,3
82.572856,13.685989,33,1
77.773546,12.318543,41,3
74.239826,9.890948,31,2
79.178677,16.211407,16,1
79.001794,10.191977,22,2
74.202632,32.187924,35,3
80.914532,14.730209,54,3
77.450937,23.473573,26,0
70.783338,24.177492,76,1
79.164823,25.719851,35,2
74.436736,24.894781,100,2
73.8156,14.535628,78,2
71.238179,23.94472,97,1
78.354528,17.588747,26,0
86.260614,25.594441,18,1
77.808657,14.755945,41,0
78.586939,9.82284,12,2
80.539691,27.180108,68,0
73.416876,18.060187,41,1
83.989757,33.110782,46,1
68.840856,33.388186,11,3
86.000768,12.74424,84,3
77.365088,32.433117,12,1
85.5214,21.769966,35,3
79.525021,29.524398,34,2
82.67127,23.029143,4,2
75.208974,19.396526,34,3
71.774502,29.649074,17,3
79.069989,17.389947,33,3
69.184394,27.480206,22,2
73.209769,28.535195,100,1
77.243746,21.170137,56,1
75.953827,28.892687,70,2
71.809677,26.974936,97,1
67.144395,29.484307,76,0
86.331997,13.061896,73,2
72.800735,17.035214,77,3
85.366852,27.796857,16,3
78.481303,15.531246,46,1
83.536964,21.373918,45,3
80.361785,27.780302,86,0
72.683217,29.445917,12,0
78.020256,24.927584,49,2
70.78217,12.823319,95,2
84.027603,13.931643,32,0
84.738496,29.904488,8,1
84.37589,20.309181,17,0
76.460074,23.758351,38,1
78.250549,26.560722,49,2
68.631674,21.608428,43,1
67.820998,14.874095,11,0
74.907781,16.523994,5,3
83.371972,16.889464,96,3
85.720991,27.866745,18,0
69.310766,18.363268,70,3
77.831674,11.179364,0,0
85.705119,17.796054,46,2
84.589342,22.515037,4,2
83.747652,12.076957,99,0
72.972363,23.927964,82,2
70.702767,32.556515,21,1
72.230242,16.671368,78,1
77.053823,18.989872,20,1
76.929765,28.064313,23,0
76.554011,16.230301,30,2
80.85061,14.926907,21,2
85.680727,12.110552,13,0
74.110674,29.540888,89,0
82.51748,13.662311,28,2
78.72386,18.010524,10,2
74.720745,14.160574,84,0
85.799307,28.194847,85,0
73.462109,11.345402,55,0
67.232304,18.878756,98,1
72.908099,26.681604,82,0
82.69622,8.658158,96,0
70.151493,27.726103,63,2
77.920957,10.390371,91,3
75.038206,22.630313,76,3
71.287008,13.327887,47,3
83.380704,22.607218,30,1
70.986036,16.088109,41,3
76.696523,33.849205,10,1
81.468526,10.526306,42,2
76.38808,24.721386,22,3
69.239503,12.49297,38,0
67.648347,12.003123,51,2
70.095662,20.540858,93,2
83.435041,21.392597,22,1
68.649576,22.013439,77,0
79.201332,27.669252,38,0
86.844188,8.920312,35,1
85.025014,28.12571,89,3
78.896067,20.382975,89,1
77.869749,30.453926,53,1
74.665208,9.489381,2,2
80.287459,14.808214,52,2
67.836555,15.46056,10,3
86.251402,13.422163,4,0
69.571758,29.7504,90,2
67.314117,28.3414,97,0
84.11673,11.238227,66,0
79.899953,26.940748,84,0
74.020134,19.974856,78,3
86.591149,12.698193,1,1
71.568137,28.174822,68,1
70.428903,14.52197,47,3
73.513095,28.947284,39,2
79.039272,13.255956,42,1
70.524841,33.063087,11,2
